id,month,region_type,region_name,country,source,ns,s,dn_ds
9842,2020-12-01,GENE,ORF6,Egypt,GISAID,3,2,0.36375
9843,2020-12-01,GENE,ORF6,Finland,GISAID,1,12,0.02020833333333333
9844,2020-12-01,GENE,ORF6,France,GISAID,5,8,0.1515625
9845,2020-12-01,GENE,ORF6,Germany,GISAID,39,40,0.23643750000000002
9846,2020-12-01,GENE,ORF6,Ghana,GISAID,3,1,0.7275
9847,2020-12-01,GENE,ORF6,Greece,GISAID,2,6,0.08083333333333333
9848,2020-12-01,GENE,ORF6,Hong Kong,GISAID,0,2,
9849,2020-12-01,GENE,ORF6,Iceland,GISAID,10,3,0.8083333333333333
9850,2020-12-01,GENE,ORF6,India,GISAID,65,74,0.21300675675675676
9851,2020-12-01,GENE,ORF6,Indonesia,GISAID,4,6,0.16166666666666665
9852,2020-12-01,GENE,ORF6,"Iran, Islamic Republic of",GISAID,0,1,
9853,2020-12-01,GENE,ORF6,Iraq,GISAID,0,1,
9854,2020-12-01,GENE,ORF6,Ireland,GISAID,15,4,0.9093749999999999
9855,2020-12-01,GENE,ORF6,Israel,GISAID,75,13,1.3990384615384615
9856,2020-12-01,GENE,ORF6,Italy,GISAID,16,24,0.16166666666666665
9857,2020-12-01,GENE,ORF6,Japan,GISAID,48,147,0.07918367346938775
9858,2020-12-01,GENE,ORF6,Kazakhstan,GISAID,2,1,0.485
9859,2020-12-01,GENE,ORF6,Lithuania,GISAID,2,8,0.060625
9860,2020-12-01,GENE,ORF6,Luxembourg,GISAID,7,23,0.07380434782608696
9861,2020-12-01,GENE,ORF6,Mexico,GISAID,7,12,0.14145833333333332
9862,2020-12-01,GENE,ORF6,Mongolia,GISAID,0,3,
9863,2020-12-01,GENE,ORF6,Mozambique,GISAID,2,1,0.485
9864,2020-12-01,GENE,ORF6,Netherlands,GISAID,41,56,0.17754464285714283
9865,2020-12-01,GENE,ORF6,Nigeria,GISAID,1,3,0.08083333333333333
9866,2020-12-01,GENE,ORF6,North Macedonia,GISAID,1,20,0.012125
9867,2020-12-01,GENE,ORF6,Norway,GISAID,0,2,
9868,2020-12-01,GENE,ORF6,Not available,GISAID,1,3,0.08083333333333333
9869,2020-12-01,GENE,ORF6,Oman,GISAID,0,1,
9870,2020-12-01,GENE,ORF6,Panama,GISAID,7,4,0.424375
9871,2020-12-01,GENE,ORF6,Peru,GISAID,2,7,0.06928571428571428
9872,2020-12-01,GENE,ORF6,Philippines,GISAID,74,37,0.485
9873,2020-12-01,GENE,ORF6,Poland,GISAID,13,6,0.5254166666666666
9874,2020-12-01,GENE,ORF6,Portugal,GISAID,8,5,0.388
9875,2020-12-01,GENE,ORF6,Qatar,GISAID,0,23,
9876,2020-12-01,GENE,ORF6,Romania,GISAID,0,3,
9877,2020-12-01,GENE,ORF6,Russian Federation,GISAID,6,17,0.08558823529411765
9878,2020-12-01,GENE,ORF6,Rwanda,GISAID,3,3,0.2425
9879,2020-12-01,GENE,ORF6,Senegal,GISAID,0,4,
9880,2020-12-01,GENE,ORF6,Serbia,GISAID,0,1,
9881,2020-12-01,GENE,ORF6,Singapore,GISAID,3,15,0.0485
9882,2020-12-01,GENE,ORF6,Slovenia,GISAID,2,1,0.485
9883,2020-12-01,GENE,ORF6,South Africa,GISAID,2,14,0.03464285714285714
9884,2020-12-01,GENE,ORF6,Spain,GISAID,44,60,0.17783333333333334
9885,2020-12-01,GENE,ORF6,Sweden,GISAID,15,7,0.5196428571428571
9886,2020-12-01,GENE,ORF6,Switzerland,GISAID,69,368,0.04546875
9887,2020-12-01,GENE,ORF6,Thailand,GISAID,0,1,
9888,2020-12-01,GENE,ORF6,Togo,GISAID,0,1,
9889,2020-12-01,GENE,ORF6,Turkey,GISAID,0,2,
9890,2020-12-01,GENE,ORF6,Uganda,GISAID,3,4,0.181875
9891,2020-12-01,GENE,ORF6,United Arab Emirates,GISAID,2,5,0.097
9892,2020-12-01,GENE,ORF6,United Kingdom,GISAID,608,494,0.29846153846153844
9893,2020-12-01,GENE,ORF6,United States,GISAID,622,557,0.2707989228007181
9894,2020-12-01,GENE,ORF7a,Argentina,GISAID,0,8,
9895,2020-12-01,GENE,ORF7a,Australia,GISAID,29,15,0.5691960784313718
9896,2020-12-01,GENE,ORF7a,Austria,GISAID,35,7,1.4720588235294099
9897,2020-12-01,GENE,ORF7a,Bangladesh,GISAID,11,10,0.3238529411764702
9898,2020-12-01,GENE,ORF7a,Belgium,GISAID,23,12,0.5642892156862738
9899,2020-12-01,GENE,ORF7a,Botswana,GISAID,0,1,
9900,2020-12-01,GENE,ORF7a,Brazil,GISAID,34,34,0.294411764705882
9901,2020-12-01,GENE,ORF7a,Burkina Faso,GISAID,1,1,0.294411764705882
9902,2020-12-01,GENE,ORF7a,Cambodia,GISAID,0,2,
9903,2020-12-01,GENE,ORF7a,Cameroon,GISAID,1,1,0.294411764705882
9904,2020-12-01,GENE,ORF7a,Canada,GISAID,154,101,0.4489050669772854
9905,2020-12-01,GENE,ORF7a,Chile,GISAID,4,14,0.08411764705882342
9906,2020-12-01,GENE,ORF7a,Colombia,GISAID,11,8,0.4048161764705877
9907,2020-12-01,GENE,ORF7a,Costa Rica,GISAID,1,1,0.294411764705882
9908,2020-12-01,GENE,ORF7a,Czechia,GISAID,5,1,1.4720588235294099
9909,2020-12-01,GENE,ORF7a,Denmark,GISAID,1021,452,0.6650318844351892
9910,2020-12-01,GENE,ORF7a,Egypt,GISAID,9,3,0.883235294117646
9911,2020-12-01,GENE,ORF7a,Equatorial Guinea,GISAID,0,1,
9912,2020-12-01,GENE,ORF7a,Finland,GISAID,6,3,0.588823529411764
9913,2020-12-01,GENE,ORF7a,France,GISAID,113,12,2.7723774509803887
9914,2020-12-01,GENE,ORF7a,Germany,GISAID,161,51,0.9294175317185687
9915,2020-12-01,GENE,ORF7a,Ghana,GISAID,1,3,0.09813725490196067
9916,2020-12-01,GENE,ORF7a,Greece,GISAID,60,8,2.208088235294115
9917,2020-12-01,GENE,ORF7a,Guam,GISAID,0,1,
9918,2020-12-01,GENE,ORF7a,Haiti,GISAID,2,1,0.588823529411764
9919,2020-12-01,GENE,ORF7a,Hong Kong,GISAID,5,5,0.294411764705882
9920,2020-12-01,GENE,ORF7a,Iceland,GISAID,1,1,0.294411764705882
9921,2020-12-01,GENE,ORF7a,India,GISAID,167,83,0.5923706591070156
9922,2020-12-01,GENE,ORF7a,Indonesia,GISAID,11,6,0.5397549019607837
9923,2020-12-01,GENE,ORF7a,Ireland,GISAID,12,5,0.7065882352941167
9924,2020-12-01,GENE,ORF7a,Israel,GISAID,71,123,0.16994500239120017
9925,2020-12-01,GENE,ORF7a,Italy,GISAID,81,42,0.5677941176470581
9926,2020-12-01,GENE,ORF7a,Japan,GISAID,123,446,0.08119427591664459
9927,2020-12-01,GENE,ORF7a,Kazakhstan,GISAID,1,1,0.294411764705882
9928,2020-12-01,GENE,ORF7a,Kenya,GISAID,0,1,
9929,2020-12-01,GENE,ORF7a,Lebanon,GISAID,5,1,1.4720588235294099
9930,2020-12-01,GENE,ORF7a,Lithuania,GISAID,5,2,0.7360294117647049
9931,2020-12-01,GENE,ORF7a,Luxembourg,GISAID,151,23,1.9328772378516599
9932,2020-12-01,GENE,ORF7a,Malaysia,GISAID,0,1,
9933,2020-12-01,GENE,ORF7a,Mexico,GISAID,30,48,0.18400735294117623
9934,2020-12-01,GENE,ORF7a,Mozambique,GISAID,3,11,0.08029411764705872
9935,2020-12-01,GENE,ORF7a,Netherlands,GISAID,125,72,0.5111315359477118
9936,2020-12-01,GENE,ORF7a,New Zealand,GISAID,2,2,0.294411764705882
9937,2020-12-01,GENE,ORF7a,Nigeria,GISAID,3,2,0.441617647058823
9938,2020-12-01,GENE,ORF7a,Norway,GISAID,96,9,3.1403921568627413
9939,2020-12-01,GENE,ORF7a,Not available,GISAID,45,8,1.6560661764705862
9940,2020-12-01,GENE,ORF7a,Pakistan,GISAID,2,5,0.1177647058823528
9941,2020-12-01,GENE,ORF7a,Panama,GISAID,10,6,0.49068627450980334
9942,2020-12-01,GENE,ORF7a,Peru,GISAID,21,5,1.2365294117647043
9943,2020-12-01,GENE,ORF7a,Philippines,GISAID,18,2,2.649705882352938
9944,2020-12-01,GENE,ORF7a,Poland,GISAID,17,5,1.0009999999999988
9945,2020-12-01,GENE,ORF7a,Portugal,GISAID,31,38,0.24017801857585108
9946,2020-12-01,GENE,ORF7a,Qatar,GISAID,1,6,0.04906862745098033
9947,2020-12-01,GENE,ORF7a,Romania,GISAID,2,1,0.588823529411764
9948,2020-12-01,GENE,ORF7a,Russian Federation,GISAID,33,15,0.6477058823529404
9949,2020-12-01,GENE,ORF7a,Rwanda,GISAID,3,4,0.2208088235294115
9950,2020-12-01,GENE,ORF7a,Senegal,GISAID,2,1,0.588823529411764
9951,2020-12-01,GENE,ORF7a,Singapore,GISAID,4,11,0.10705882352941164
9952,2020-12-01,GENE,ORF7a,Slovakia,GISAID,16,1,4.710588235294112
9953,2020-12-01,GENE,ORF7a,Slovenia,GISAID,23,8,0.8464338235294108
9954,2020-12-01,GENE,ORF7a,South Africa,GISAID,39,29,0.39593306288032404
9955,2020-12-01,GENE,ORF7a,Spain,GISAID,164,44,1.097352941176469
9956,2020-12-01,GENE,ORF7a,Suriname,GISAID,2,1,0.588823529411764
9957,2020-12-01,GENE,ORF7a,Sweden,GISAID,109,28,1.1461029411764692
9958,2020-12-01,GENE,ORF7a,Switzerland,GISAID,921,169,1.6044570135746585
9959,2020-12-01,GENE,ORF7a,Thailand,GISAID,1,1,0.294411764705882
9960,2020-12-01,GENE,ORF7a,Togo,GISAID,3,4,0.2208088235294115
9961,2020-12-01,GENE,ORF7a,Turkey,GISAID,10,5,0.588823529411764
9962,2020-12-01,GENE,ORF7a,Uganda,GISAID,7,2,1.030441176470587
9963,2020-12-01,GENE,ORF7a,United Arab Emirates,GISAID,5,4,0.36801470588235247
9964,2020-12-01,GENE,ORF7a,United Kingdom,GISAID,1806,879,0.6049006223649862
9965,2020-12-01,GENE,ORF7a,United States,GISAID,2176,1368,0.4683040935672509
9966,2020-12-01,GENE,ORF7a,Zimbabwe,GISAID,35,1,10.30441176470587
9967,2020-12-01,GENE,ORF7b,Argentina,GISAID,3,1,
9968,2020-12-01,GENE,ORF7b,Australia,GISAID,14,4,
9969,2020-12-01,GENE,ORF7b,Austria,GISAID,2,47,
9970,2020-12-01,GENE,ORF7b,Belgium,GISAID,4,24,
9971,2020-12-01,GENE,ORF7b,Brazil,GISAID,38,11,
9972,2020-12-01,GENE,ORF7b,Bulgaria,GISAID,0,9,
9973,2020-12-01,GENE,ORF7b,Burkina Faso,GISAID,1,2,
9974,2020-12-01,GENE,ORF7b,Canada,GISAID,57,13,
9975,2020-12-01,GENE,ORF7b,Chile,GISAID,1,8,
9976,2020-12-01,GENE,ORF7b,Colombia,GISAID,17,1,
9977,2020-12-01,GENE,ORF7b,Costa Rica,GISAID,1,1,
9978,2020-12-01,GENE,ORF7b,Côte d'Ivoire,GISAID,0,2,
9979,2020-12-01,GENE,ORF7b,Croatia,GISAID,0,1,
9980,2020-12-01,GENE,ORF7b,Cyprus,GISAID,2,23,
9981,2020-12-01,GENE,ORF7b,Czechia,GISAID,1,22,
9982,2020-12-01,GENE,ORF7b,Denmark,GISAID,110,1908,
9983,2020-12-01,GENE,ORF7b,Estonia,GISAID,0,2,
9984,2020-12-01,GENE,ORF7b,Finland,GISAID,2,1,
9985,2020-12-01,GENE,ORF7b,France,GISAID,38,67,
9986,2020-12-01,GENE,ORF7b,Germany,GISAID,55,164,
9987,2020-12-01,GENE,ORF7b,Greece,GISAID,114,6,
9988,2020-12-01,GENE,ORF7b,Haiti,GISAID,0,3,
9989,2020-12-01,GENE,ORF7b,Iceland,GISAID,1,13,
9990,2020-12-01,GENE,ORF7b,India,GISAID,90,24,
9991,2020-12-01,GENE,ORF7b,Ireland,GISAID,1,8,
9992,2020-12-01,GENE,ORF7b,Israel,GISAID,28,58,
9993,2020-12-01,GENE,ORF7b,Italy,GISAID,29,83,
9994,2020-12-01,GENE,ORF7b,Japan,GISAID,34,191,
9995,2020-12-01,GENE,ORF7b,Liechtenstein,GISAID,0,25,
9996,2020-12-01,GENE,ORF7b,Lithuania,GISAID,4,7,
9997,2020-12-01,GENE,ORF7b,Luxembourg,GISAID,11,52,
9998,2020-12-01,GENE,ORF7b,Mexico,GISAID,3,6,
9999,2020-12-01,GENE,ORF7b,Netherlands,GISAID,66,252,
10000,2020-12-01,GENE,ORF7b,Northern Mariana Islands,GISAID,0,1,
10001,2020-12-01,GENE,ORF7b,North Macedonia,GISAID,1,1,
10002,2020-12-01,GENE,ORF7b,Norway,GISAID,15,15,
10003,2020-12-01,GENE,ORF7b,Pakistan,GISAID,3,1,
10004,2020-12-01,GENE,ORF7b,Panama,GISAID,2,4,
10005,2020-12-01,GENE,ORF7b,Peru,GISAID,11,7,
10006,2020-12-01,GENE,ORF7b,Philippines,GISAID,22,9,
10007,2020-12-01,GENE,ORF7b,Poland,GISAID,1,23,
10008,2020-12-01,GENE,ORF7b,Portugal,GISAID,6,5,
10009,2020-12-01,GENE,ORF7b,Romania,GISAID,2,9,
10010,2020-12-01,GENE,ORF7b,Russian Federation,GISAID,21,6,
10011,2020-12-01,GENE,ORF7b,Serbia,GISAID,0,1,
10012,2020-12-01,GENE,ORF7b,Singapore,GISAID,5,4,
10013,2020-12-01,GENE,ORF7b,Slovakia,GISAID,2,66,
10014,2020-12-01,GENE,ORF7b,Slovenia,GISAID,3,87,
10015,2020-12-01,GENE,ORF7b,South Africa,GISAID,10,6,
10016,2020-12-01,GENE,ORF7b,Spain,GISAID,58,42,
10017,2020-12-01,GENE,ORF7b,Sweden,GISAID,8,192,
10018,2020-12-01,GENE,ORF7b,Switzerland,GISAID,188,425,
10019,2020-12-01,GENE,ORF7b,Turkey,GISAID,7,11,
10020,2020-12-01,GENE,ORF7b,Uganda,GISAID,2,1,
10021,2020-12-01,GENE,ORF7b,United Kingdom,GISAID,1354,742,
10022,2020-12-01,GENE,ORF7b,United States,GISAID,832,426,
10023,2020-12-01,GENE,ORF7b,Viet Nam,GISAID,0,1,
10024,2020-12-01,GENE,ORF8,Angola,GISAID,6,29,0.05553539019963704
10025,2020-12-01,GENE,ORF8,Argentina,GISAID,12,10,0.3221052631578948
10026,2020-12-01,GENE,ORF8,Australia,GISAID,73,38,0.515650969529086
10027,2020-12-01,GENE,ORF8,Austria,GISAID,28,50,0.15031578947368424
10028,2020-12-01,GENE,ORF8,Bangladesh,GISAID,24,22,0.2928229665071771
10029,2020-12-01,GENE,ORF8,Barbados,GISAID,6,1,1.610526315789474
10030,2020-12-01,GENE,ORF8,Belgium,GISAID,151,69,0.5874141876430207
10031,2020-12-01,GENE,ORF8,Botswana,GISAID,1,9,0.029824561403508778
10032,2020-12-01,GENE,ORF8,Brazil,GISAID,189,270,0.1878947368421053
10033,2020-12-01,GENE,ORF8,Bulgaria,GISAID,11,17,0.17368421052631583
10034,2020-12-01,GENE,ORF8,Burkina Faso,GISAID,27,4,1.8118421052631584
10035,2020-12-01,GENE,ORF8,Cambodia,GISAID,14,1,3.7578947368421063
10036,2020-12-01,GENE,ORF8,Cameroon,GISAID,4,2,0.536842105263158
10037,2020-12-01,GENE,ORF8,Canada,GISAID,1607,228,1.8918975069252084
10038,2020-12-01,GENE,ORF8,Chile,GISAID,29,13,0.5987854251012147
10039,2020-12-01,GENE,ORF8,Colombia,GISAID,16,12,0.3578947368421053
10040,2020-12-01,GENE,ORF8,Congo,GISAID,6,2,0.805263157894737
10041,2020-12-01,GENE,ORF8,Costa Rica,GISAID,8,8,0.268421052631579
10042,2020-12-01,GENE,ORF8,Cyprus,GISAID,6,5,0.3221052631578948
10043,2020-12-01,GENE,ORF8,Czechia,GISAID,4,2,0.536842105263158
10044,2020-12-01,GENE,ORF8,Denmark,GISAID,2025,7526,0.07222331006895395
10045,2020-12-01,GENE,ORF8,Ecuador,GISAID,3,1,0.805263157894737
10046,2020-12-01,GENE,ORF8,Egypt,GISAID,11,7,0.42180451127819557
10047,2020-12-01,GENE,ORF8,Estonia,GISAID,0,1,
10048,2020-12-01,GENE,ORF8,Eswatini,GISAID,0,4,
10049,2020-12-01,GENE,ORF8,Finland,GISAID,77,58,0.35635208711433763
10050,2020-12-01,GENE,ORF8,France,GISAID,259,52,1.3369433198380571
10051,2020-12-01,GENE,ORF8,French Guiana,GISAID,0,1,
10052,2020-12-01,GENE,ORF8,Georgia,GISAID,0,1,
10053,2020-12-01,GENE,ORF8,Germany,GISAID,201,427,0.1263527671638112
10054,2020-12-01,GENE,ORF8,Ghana,GISAID,9,2,1.2078947368421056
10055,2020-12-01,GENE,ORF8,Greece,GISAID,91,127,0.19233319519270622
10056,2020-12-01,GENE,ORF8,Hong Kong,GISAID,50,12,1.1184210526315792
10057,2020-12-01,GENE,ORF8,Iceland,GISAID,52,55,0.25377990430622016
10058,2020-12-01,GENE,ORF8,India,GISAID,720,254,0.7608785743887279
10059,2020-12-01,GENE,ORF8,Indonesia,GISAID,73,14,1.3996240601503762
10060,2020-12-01,GENE,ORF8,Iraq,GISAID,4,1,1.073684210526316
10061,2020-12-01,GENE,ORF8,Ireland,GISAID,200,169,0.3176580504515728
10062,2020-12-01,GENE,ORF8,Israel,GISAID,672,40,4.509473684210527
10063,2020-12-01,GENE,ORF8,Italy,GISAID,530,99,1.4370015948963322
10064,2020-12-01,GENE,ORF8,Japan,GISAID,464,93,1.3392190152801362
10065,2020-12-01,GENE,ORF8,Kazakhstan,GISAID,18,2,2.415789473684211
10066,2020-12-01,GENE,ORF8,Kenya,GISAID,17,3,1.5210526315789477
10067,2020-12-01,GENE,ORF8,Latvia,GISAID,0,3,
10068,2020-12-01,GENE,ORF8,Lebanon,GISAID,4,1,1.073684210526316
10069,2020-12-01,GENE,ORF8,Lesotho,GISAID,0,2,
10070,2020-12-01,GENE,ORF8,Lithuania,GISAID,24,363,0.01774684645498043
10071,2020-12-01,GENE,ORF8,Luxembourg,GISAID,148,362,0.10974120383832511
10072,2020-12-01,GENE,ORF8,Madagascar,GISAID,0,6,
10073,2020-12-01,GENE,ORF8,Malawi,GISAID,0,6,
10074,2020-12-01,GENE,ORF8,Malaysia,GISAID,12,31,0.1039049235993209
10075,2020-12-01,GENE,ORF8,Mauritius,GISAID,0,2,
10076,2020-12-01,GENE,ORF8,Mexico,GISAID,160,38,1.1301939058171748
10077,2020-12-01,GENE,ORF8,Mozambique,GISAID,37,22,0.4514354066985647
10078,2020-12-01,GENE,ORF8,Netherlands,GISAID,514,914,0.15095013244270417
10079,2020-12-01,GENE,ORF8,New Zealand,GISAID,33,7,1.2654135338345867
10080,2020-12-01,GENE,ORF8,Nigeria,GISAID,20,3,1.7894736842105268
10081,2020-12-01,GENE,ORF8,Norway,GISAID,239,107,0.5995573044761437
10082,2020-12-01,GENE,ORF8,Not available,GISAID,57,4,3.825000000000001
10083,2020-12-01,GENE,ORF8,Pakistan,GISAID,10,5,0.536842105263158
10084,2020-12-01,GENE,ORF8,Panama,GISAID,54,1,14.494736842105267
10085,2020-12-01,GENE,ORF8,Papua New Guinea,GISAID,45,40,0.3019736842105264
10086,2020-12-01,GENE,ORF8,Paraguay,GISAID,4,3,0.3578947368421053
10087,2020-12-01,GENE,ORF8,Peru,GISAID,43,16,0.7213815789473685
10088,2020-12-01,GENE,ORF8,Philippines,GISAID,118,45,0.7038596491228072
10089,2020-12-01,GENE,ORF8,Poland,GISAID,11,7,0.42180451127819557
10090,2020-12-01,GENE,ORF8,Portugal,GISAID,157,107,0.39385145105755054
10091,2020-12-01,GENE,ORF8,Qatar,GISAID,76,2,10.200000000000003
10092,2020-12-01,GENE,ORF8,Russian Federation,GISAID,105,46,0.612700228832952
10093,2020-12-01,GENE,ORF8,Senegal,GISAID,9,5,0.4831578947368422
10094,2020-12-01,GENE,ORF8,Singapore,GISAID,66,10,1.7715789473684214
10095,2020-12-01,GENE,ORF8,Slovakia,GISAID,43,9,1.2824561403508774
10096,2020-12-01,GENE,ORF8,Slovenia,GISAID,57,12,1.2750000000000004
10097,2020-12-01,GENE,ORF8,South Africa,GISAID,141,1063,0.0356042976679705
10098,2020-12-01,GENE,ORF8,Spain,GISAID,489,869,0.1510447580400945
10099,2020-12-01,GENE,ORF8,Sri Lanka,GISAID,0,2,
10100,2020-12-01,GENE,ORF8,Suriname,GISAID,0,13,
10101,2020-12-01,GENE,ORF8,Sweden,GISAID,152,60,0.6800000000000002
10102,2020-12-01,GENE,ORF8,Switzerland,GISAID,1510,648,0.625487329434698
10103,2020-12-01,GENE,ORF8,Thailand,GISAID,2,11,0.04880382775119618
10104,2020-12-01,GENE,ORF8,Togo,GISAID,6,3,0.536842105263158
10105,2020-12-01,GENE,ORF8,Trinidad and Tobago,GISAID,0,8,
10106,2020-12-01,GENE,ORF8,Tunisia,GISAID,1,1,0.268421052631579
10107,2020-12-01,GENE,ORF8,Turkey,GISAID,28,7,1.073684210526316
10108,2020-12-01,GENE,ORF8,Uganda,GISAID,191,1,51.26842105263159
10109,2020-12-01,GENE,ORF8,United Arab Emirates,GISAID,53,15,0.9484210526315792
10110,2020-12-01,GENE,ORF8,United Kingdom,GISAID,36036,15239,0.6347411938205644
10111,2020-12-01,GENE,ORF8,United States,GISAID,17778,2313,2.063116936309646
10112,2020-12-01,GENE,ORF8,Uzbekistan,GISAID,6,2,0.805263157894737
10113,2020-12-01,GENE,ORF8,Zambia,GISAID,27,21,0.34511278195488726
10114,2020-12-01,GENE,ORF8,Zimbabwe,GISAID,12,109,0.029550941574118788
10115,2020-12-01,GENE,S,Angola,GISAID,358,34,2.987414500683993
10116,2020-12-01,GENE,S,Argentina,GISAID,287,29,2.8078588612670394
10117,2020-12-01,GENE,S,Australia,GISAID,718,105,1.940110741971206
10118,2020-12-01,GENE,S,Austria,GISAID,553,150,1.0459844961240305
10119,2020-12-01,GENE,S,Bangladesh,GISAID,225,32,1.9949127906976736
10120,2020-12-01,GENE,S,Barbados,GISAID,14,1,3.9720930232558125
10121,2020-12-01,GENE,S,Belgium,GISAID,1433,264,1.5400458069062712
10122,2020-12-01,GENE,S,Belize,GISAID,35,5,1.9860465116279062
10123,2020-12-01,GENE,S,Bosnia and Herzegovina,GISAID,11,2,1.560465116279069
10124,2020-12-01,GENE,S,Botswana,GISAID,77,4,5.461627906976742
10125,2020-12-01,GENE,S,Brazil,GISAID,2550,174,4.1579791499599015
10126,2020-12-01,GENE,S,Bulgaria,GISAID,162,33,1.3928118393234667
10127,2020-12-01,GENE,S,Burkina Faso,GISAID,70,19,1.045287637698898
10128,2020-12-01,GENE,S,Cambodia,GISAID,38,21,0.5133997785160573
10129,2020-12-01,GENE,S,Cameroon,GISAID,65,26,0.7093023255813949
10130,2020-12-01,GENE,S,Canada,GISAID,6901,1753,1.116918505153955
10131,2020-12-01,GENE,S,Cayman Islands,GISAID,15,2,2.127906976744185
10132,2020-12-01,GENE,S,Chile,GISAID,252,54,1.3240310077519375
10133,2020-12-01,GENE,S,China,GISAID,13,3,1.2294573643410847
10134,2020-12-01,GENE,S,Colombia,GISAID,153,33,1.3154334038054962
10135,2020-12-01,GENE,S,Congo,GISAID,36,6,1.7023255813953482
10136,2020-12-01,GENE,S,Costa Rica,GISAID,108,19,1.612729498164014
10137,2020-12-01,GENE,S,Côte d'Ivoire,GISAID,31,14,0.6282392026578071
10138,2020-12-01,GENE,S,Cyprus,GISAID,70,27,0.7355727820844096
10139,2020-12-01,GENE,S,Czechia,GISAID,83,33,0.7136011275546156
10140,2020-12-01,GENE,S,Denmark,GISAID,40003,8070,1.4064050027376727
10141,2020-12-01,GENE,S,Dominican Republic,GISAID,7,1,1.9860465116279062
10142,2020-12-01,GENE,S,Ecuador,GISAID,32,6,1.5131782945736427
10143,2020-12-01,GENE,S,Egypt,GISAID,137,65,0.5979964221824684
10144,2020-12-01,GENE,S,Equatorial Guinea,GISAID,10,3,0.9457364341085267
10145,2020-12-01,GENE,S,Estonia,GISAID,10,2,1.4186046511627899
10146,2020-12-01,GENE,S,Finland,GISAID,655,98,1.8962980541053622
10147,2020-12-01,GENE,S,France,GISAID,1940,281,1.9587850699329625
10148,2020-12-01,GENE,S,French Polynesia,GISAID,18,4,1.2767441860465112
10149,2020-12-01,GENE,S,Germany,GISAID,3781,808,1.3276594519917102
10150,2020-12-01,GENE,S,Ghana,GISAID,99,25,1.1235348837209296
10151,2020-12-01,GENE,S,Greece,GISAID,1200,284,1.198820831968555
10152,2020-12-01,GENE,S,Guam,GISAID,20,9,0.6304909560723512
10153,2020-12-01,GENE,S,Haiti,GISAID,33,13,0.720214669051878
10154,2020-12-01,GENE,S,Hong Kong,GISAID,490,398,0.3493046628491292
10155,2020-12-01,GENE,S,Iceland,GISAID,698,98,2.0207878500237295
10156,2020-12-01,GENE,S,India,GISAID,3993,1651,0.6861887791754113
10157,2020-12-01,GENE,S,Indonesia,GISAID,381,114,0.9482252141982859
10158,2020-12-01,GENE,S,"Iran, Islamic Republic of",GISAID,7,2,0.9930232558139531
10159,2020-12-01,GENE,S,Iraq,GISAID,17,2,2.4116279069767432
10160,2020-12-01,GENE,S,Ireland,GISAID,1196,65,5.220465116279067
10161,2020-12-01,GENE,S,Israel,GISAID,2965,396,2.1243246417665014
10162,2020-12-01,GENE,S,Italy,GISAID,4385,502,2.4783192810154717
10163,2020-12-01,GENE,S,Japan,GISAID,8311,971,2.428429094915334
10164,2020-12-01,GENE,S,Kazakhstan,GISAID,51,21,0.689036544850498
10165,2020-12-01,GENE,S,Kenya,GISAID,87,18,1.3713178294573638
10166,2020-12-01,GENE,S,Kuwait,GISAID,21,1,5.958139534883719
10167,2020-12-01,GENE,S,Latvia,GISAID,10,3,0.9457364341085267
10168,2020-12-01,GENE,S,Liechtenstein,GISAID,53,27,0.5569336778639101
10169,2020-12-01,GENE,S,Lithuania,GISAID,1087,84,3.671483942414173
10170,2020-12-01,GENE,S,Luxembourg,GISAID,2853,314,2.577884757813656
10171,2020-12-01,GENE,S,Madagascar,GISAID,44,7,1.783388704318936
10172,2020-12-01,GENE,S,Malawi,GISAID,39,1,11.065116279069763
10173,2020-12-01,GENE,S,Malaysia,GISAID,135,59,0.6491919590067005
10174,2020-12-01,GENE,S,Mauritius,GISAID,15,2,2.127906976744185
10175,2020-12-01,GENE,S,Mexico,GISAID,1357,231,1.6667069364743776
10176,2020-12-01,GENE,S,Mongolia,GISAID,11,3,1.0403100775193794
10177,2020-12-01,GENE,S,Morocco,GISAID,23,16,0.40784883720930215
10178,2020-12-01,GENE,S,Mozambique,GISAID,213,80,0.7554069767441858
10179,2020-12-01,GENE,S,Netherlands,GISAID,5736,701,2.3215738314036414
10180,2020-12-01,GENE,S,New Zealand,GISAID,150,24,1.7732558139534875
10181,2020-12-01,GENE,S,Nigeria,GISAID,286,32,2.5357558139534873
10182,2020-12-01,GENE,S,Northern Mariana Islands,GISAID,7,5,0.3972093023255812
10183,2020-12-01,GENE,S,North Macedonia,GISAID,85,25,0.9646511627906972
10184,2020-12-01,GENE,S,Norway,GISAID,1455,258,1.600054083288263
10185,2020-12-01,GENE,S,Not available,GISAID,574,100,1.628558139534883
10186,2020-12-01,GENE,S,Oman,GISAID,10,2,1.4186046511627899
10187,2020-12-01,GENE,S,Pakistan,GISAID,76,41,0.5259217243335221
10188,2020-12-01,GENE,S,Panama,GISAID,118,85,0.3938714090287276
10189,2020-12-01,GENE,S,Papua New Guinea,GISAID,9,42,0.060797342192691
10190,2020-12-01,GENE,S,Paraguay,GISAID,19,7,0.7700996677740861
10191,2020-12-01,GENE,S,Peru,GISAID,508,205,0.7030743051616559
10192,2020-12-01,GENE,S,Philippines,GISAID,1414,370,1.0842740414833434
